movieId,imdbId,tmdbId,poster_url,description
6062,308514,21189.0,https://image.tmdb.org/t/p/w500/gPlWNmQOzJ7j8djCxXcc40syVS3.jpg,"Fulton and Pepe's 2000 documentary captures Terry Gilliam's attempt to get The Man Who Killed Don Quixote off the ground. Back injuries, freakish storms, and more zoom in to sabotage the project."
6063,303361,10894.0,https://image.tmdb.org/t/p/w500/oFXhJYTax1cnNtgvLdKlXuYiWPV.jpg,A socially awkward veterinary assistant with a lazy eye and obsession with perfection descends into depravity after developing a crush on a boy with perfect hands.
6064,49291,28528.0,https://image.tmdb.org/t/p/w500/93pUA2kAOeVlyvO1EeW8YmYIapt.jpg,"Jobless sportswriter Eddie Willis is hired by corrupt fight promoter Nick Benko to promote his current protégé, an unknown Argentinian boxer named Toro Moreno. Although Moreno is a hulking giant, his chances for success are hampered by a powder-puff punch and a glass jaw. Exploiting Willis' reputation for integrity and standing in the boxing community, Benko arranges a series of fixed fights that propel the unsophisticated Moreno to #1 contender for the championship. The reigning champ, the sadistic Buddy Brannen, harbors resentment at the publicity Toro has been receiving and vows to viciously punish him in the ring. Eddie must now decide whether or not to tell the naive Toro the truth."
6073,55597,43028.0,https://image.tmdb.org/t/p/w500/6N1V0qW86D5jxcPyLlIJpjgNX6p.jpg,"A web of blackmail and murder attracts the attention of a barrister with a seemingly idyllic life, threatening to derail his career on the path of success."
6077,83908,4193.0,https://image.tmdb.org/t/p/w500/rQNMZoVVURf9YyYiBTsrOTEKALH.jpg,An opulent beach resort provides a scenic background to this amusing whodunit as Poirot attempts to uncover the nefarious evildoer behind the strangling of a notorious stage star.
6078,83943,10724.0,https://image.tmdb.org/t/p/w500/xP6VaKdFEriMzPXe3j5YyDF3ryS.jpg,"The Soviets have developed a revolutionary new jet fighter, called 'Firefox'. Worried that the jet will be used as a first-strike weapon—as there are rumours that it is undetectable by radar—the British send ex-Vietnam War pilot, Mitchell Gant on a covert mission into the Soviet Union to steal the Firefox."
6084,84088,37917.0,https://image.tmdb.org/t/p/w500/aRTtUYJrg53jhK8DiHu4SC31yfp.jpg,"During the Great Depression, a young boy leaves his family's Oklahoma farm to travel with his country musician uncle who is trying out for the Grand Ole Opry."
6091,84228,8219.0,https://image.tmdb.org/t/p/w500/jkyRAC2RVfm65LPA6KdqdiobDe2.jpg,"An array of outrageous people, including a desperate nymphomaniac and a terrorist with an acute sense of smell, seek love and happiness in Madrid."
6092,84234,27088.0,https://image.tmdb.org/t/p/w500/ttGdSGgYDUGnPpJNyG2qGs4cd3C.jpg,"The friendship of a group of young friends struggling with teen sex, drugs, and work is jeopardized by a romantic interest which may turn pals into bitter rivals."
6093,84237,10150.0,https://image.tmdb.org/t/p/w500/2MhDPbadE2ha83qiFwUHPgmKLnV.jpg,"From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard."
6095,84266,16407.0,https://image.tmdb.org/t/p/w500/qjQhm2jwV4DSTauOydFJVhVyMS3.jpg,"Dragon and his madcap pal Cowboy spend their days getting into mischief, frustrating the elders, chasing girls, and competing in the village sport. When Dragon overhears a fiendish plot by smugglers to sell China's national treasures overseas, the pair leap into action. Also, Cowboy's wealthy father is kidnapped by the villainous and lethal Big Boss, and the scene is set for a furious martial arts showdown."
6096,84293,41913.0,https://image.tmdb.org/t/p/w500/dD4sjWlAx9rKDH3vs5AH0fdJgqH.jpg,A perfect typical LA couple find their happily-ever-after life broken when Zach confronts his long-repressed attraction for other men.
6100,84329,8288.0,https://image.tmdb.org/t/p/w500/ohL4bIBXXCXc5WRT1eHESq0OQeW.jpg,"A nutty inventor, his frustrated wife, a philosopher cousin, his much younger fiancée, a randy doctor, and a free-thinking nurse spend a summer weekend in and around a stunning - and possibly magical - country house."
6101,84335,15600.0,https://image.tmdb.org/t/p/w500/fAAhC4RkpXu7SJgIESWQwVxcelo.jpg,Based on the real-life experiences of Ed Horman. A conservative American businessman travels to Chile to investigate the sudden disappearance of his son after a military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the dictatorship.
6103,84351,124963.0,https://image.tmdb.org/t/p/w500/pIXBDXxLK7Kl4Sb8mRyiUfIywzx.jpg,"The vows of an ambitious young American priest are tested during World War II. Not only does Father John Flaherty get involved with the black market to raise money for the Vatican, he also falls in love with a young French nun."
6104,84352,11949.0,https://image.tmdb.org/t/p/w500/7sQPWnIUVswWtIl35Lj3VKW3Pz0.jpg,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days."
6105,84354,42134.0,https://image.tmdb.org/t/p/w500/lOgz7d1QxgPgAlRtf8i3yMCHYAO.jpg,"A Polish contractor, Nowak, leads a group of workmen to London so they can provide cheap labor for a government official based there. Nowak has to manage the project and the men as they encounter the tempations of the West and loneliness and separation from their families. Nowak is the only one of the group who speaks English, and he uses this as a tool over his team. When the unrest in Poland leads to a military takeover, Nowak is faced with a much more difficult situation than he expected."
6107,84422,42130.0,https://image.tmdb.org/t/p/w500/u9QgkfHj90rr33KhjLlk5tr7bVg.jpg,"The Night of San Lorenzo, the night of the shooting stars, is the night when dreams come true in Italian folklore. In 1944, a group of Italians flee their town after hearing rumours that the Nazis plan to blow it up and that the Americans are about to arrive to liberate them."
6109,84445,41291.0,https://image.tmdb.org/t/p/w500/5EyIQksa8C9tm82rHIJYGQXZ5Vs.jpg,"The five-year romance of a window dresser and her boyfriend breaks up, as each of them finds a more interesting partner."
6114,84488,37997.0,https://image.tmdb.org/t/p/w500/cLwE7Ugiq6QFxAvA6YDB1AEfI1w.jpg,"In downtown Manhattan, a twenty-something boy whose Father is not around and whose Mother is institutionalized, is a big Charlie Parker fan. He almost subconsciously searches for more meaning in his life and meets a few characters along the way."
6115,84489,27609.0,https://image.tmdb.org/t/p/w500/tHhNwC5bUFEDAkXFvYwjLAwFchK.jpg,"Young sprinter Chris Cahill is having difficulty reaching her potential as an athlete, until she meets established track star Tory Skinner. As Tory and her coach help Chris with her training, the two women form friendship that evolves into a romantic relationship. Their intimacy, however, becomes complicated when Chris' improvement causes them to be competitors for the Olympic team."
6116,84504,25872.0,https://image.tmdb.org/t/p/w500/9tIR7zyExuzhJ9c9ZWHqCkJsSPB.jpg,"A comedy/musical utilizing both new songs and parodies from the original (Gilbert and Sullivan's Pirates of Penzance), as well as references to popular films of the time, including Star Wars and Raiders of the Lost Ark. In your typical boy meets girl, boy loses girl, boy fights girl with swords plot, the story revolves around Mabel ..."
6121,84565,42135.0,https://image.tmdb.org/t/p/w500/cNATtWnC7DJYOnbKTlHbQ58bVd9.jpg,"A handsome Belgian sailor on shore leave in the port of Brest, who is also a drug-smuggler and murderer, embarks upon a voyage of highly charged and violent homosexual self-discovery that will change him forever from the man he once was."
6122,84597,21923.0,https://image.tmdb.org/t/p/w500/rK9eAYCr68dwv1mw4weaJu6Lx3W.jpg,"Richard Pryor's stand-up act includes his frank discussion about his freebasing addiction, as well as the infamous night on June 9, 1980 that he caught on fire."
6123,84628,1563.0,https://image.tmdb.org/t/p/w500/2ZmVbnecEeGoZCimxMhpY0Nz7eh.jpg,"A woman narrates the thoughts of a world traveler, meditations on time and memory expressed in words and images from places as far-flung as Japan, Guinea-Bissau, Iceland, and San Francisco."
6124,84633,17132.0,https://image.tmdb.org/t/p/w500/xSR2Qss4bpcpeKq1JXov9C7mpp9.jpg,The young daughter of a politician runs away due to lack of attention. She hides in the car of two not too bright crooks who are slowly converted into parent figures as the police web closes down on the supposed kidnappers.
6125,84648,59533.0,https://image.tmdb.org/t/p/w500/rUVxU66v4d8JrKoD41sVHbmIhsQ.jpg,"Following the success of the 1979 show and the financial benefits accruing to Amnesty from the spin-off movie, TV special and record albums – Cleese, Lewis and Walker planned the next show to be a more spectacular event. Cleese focused on broadening the comedic talent to be presented at the show. In addition to the Amnesty show stalwarts drawn from the Oxbridge/Monty Python/Beyond The Fringe orbit, he invited newcomers such as Rowan Atkinson’s colleagues from the BBC TV show Not the Nine O'Clock News including Pamela Stephenson and Griff Rhys Jones; comedian Victoria Wood and regional comic Jasper Carrott. Lewis secured a return appearance by Billy Connolly and a debut appearance by ""alternative"" comedian Alexei Sayle who Lewis had recently discovered and was managing. Building on the success of Pete Townshend's 1979 appearance Lewis recruited other rock musicians to perform at the 1981 show including Sting, Phil Collins, Eric Clapton, Jeff Beck, Donovan and Bob Geldof."
6126,84654,2262.0,https://image.tmdb.org/t/p/w500/A09gh5oWVfincs6BbRz91HL4Rgc.jpg,"In Munich 1955, German film star Veronika Voss becomes a drug addict at the mercy of corrupt Dr. Marianne Katz, who keeps her supplied with morphine. After meeting sports writer Robert Krohn, Veronika begins to dream of a return to stardom. As the couple's relationship escalates in intensity, Veronika begins seriously planning her return to the screen -- only to realize how debilitated she has become through her drug habit."
6127,84675,52772.0,https://image.tmdb.org/t/p/w500/71GK3DRyFWN0Ke0s8WwgEEEOUJQ.jpg,"After fifteen years of marriage, an affluent couple divorce and take up with new partners."
6132,84719,30874.0,https://image.tmdb.org/t/p/w500/y8Sdx6ZKHRCwMunyBtzlJhnkxzj.jpg,A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.
6133,84725,30363.0,https://image.tmdb.org/t/p/w500/gHFOZph5GuFcDKe3Xgmrcc2sYwP.jpg,"On location in Portugal, a film crew runs out of film while making their own version of Roger Corman's The Day the World Ended (1956). The producer is nowhere to be found and director Munro attempts to find him in hopes of being able to finish the film."
6140,84777,29702.0,https://image.tmdb.org/t/p/w500/treOq9uABFwRPeMZsOK7JOeg4BX.jpg,"A razor-wielding serial killer is on the loose, murdering those around Peter Neal, an American mystery author in Italy to promote his newest novel."
6143,84814,9699.0,https://image.tmdb.org/t/p/w500/l2Gv4I8CN28aflcqecPgb0NKh63.jpg,"The Pink Panther diamond is stolen once again from Lugash and the authorities call in Chief Inspector Clouseau from France. His plane disappears en-route. This time, famous French TV reporter Marie Jouvet sets out to solve the mystery and starts to interview everybody connected to Clouseau."
6148,84899,47955.0,https://image.tmdb.org/t/p/w500/kkRiL9RA7mrLy9cRtHIpI2m6bUF.jpg,A trainer attempts to retrain a vicious dog that’s been raised to kill black people.
6154,301181,26454.0,https://image.tmdb.org/t/p/w500/mkCC7wOJ0C1gfEt44ca25x8xTdL.jpg,"Eva Dandridge is a very uptight young woman who constantly meddles in the affairs of her sisters and their significant others. Her brothers-in-law, who are tired of Eva interfering in their lives, decide to set her up with someone so she can leave them alone. They end up paying Ray, the local ""playboy,"" $5,000 to date her. The plan goes by smoothly, but trouble comes when Ray actually falls in love with Eva."
6155,251127,9919.0,https://image.tmdb.org/t/p/w500/2dlftyPz7mTYbrsPvTogyFmYd7d.jpg,"It's the battle of wills, as Andie needs to prove she can dump a guy in 10 days, whereas Ben needs to prove he can win a girl in 10 days. Now, the clock is ticking—and the wildly entertaining comedy smash is off and running in this irresistible tale of sex, lies and outrageous romantic fireworks!"
6156,300471,6038.0,https://image.tmdb.org/t/p/w500/vVNQStMlZS9mn2AKBEpadRunHgt.jpg,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right."
6157,287978,9480.0,https://image.tmdb.org/t/p/w500/oCDBwSkntYamuw8VJIxMRCtDBmi.jpg,A man blinded in a childhood accident fights crime using his superhumanly-elevated remaining senses.
6159,299458,13132.0,https://image.tmdb.org/t/p/w500/gZRgWULGyZUKRD9Id7WHnlz2uzA.jpg,"In a sleepy little mill town in North Carolina, Paul is the town Romeo. But when his best friend's sister returns home from boarding school, he finds himself falling for her innocent charm. In spite of her lack of experience and the violent protests of her brother, the two find themselves in a sweet, dreamy and all-consuming love."
6162,302674,1956.0,https://image.tmdb.org/t/p/w500/jzuPVECdfWuHoBIqQEFajbSwwpa.jpg,Two friends named Gerry become lost in the desert after taking a wrong turn. Their attempts to find their way home only lead them into further trouble.
6163,291579,12112.0,https://image.tmdb.org/t/p/w500/bOYxfBzzjifw3jV1AEcoOS78P0h.jpg,"A talented art student named Angélique is passionately in love with Dr. Loïc Le Garrec, a handsome married man whom she believes will leave his wife. When he eventually decides to stay in his marriage, it causes Angélique to spiral. However, as the story shifts from Angélique's perspective to Loïc's, the surprising truth about their relationship is revealed."
6166,106701,12139.0,https://image.tmdb.org/t/p/w500/t642WwGifbQ2fEuKTJRgpPzsgtX.jpg,Mr. Wilson's ever-present annoyance comes in the form of one mischievous kid named Dennis. But he'll need Dennis's tricks to uncover a collection of gold coins that go missing when a shady drifter named Switchblade Sam comes to town.
6170,78872,17264.0,https://image.tmdb.org/t/p/w500/uZtNc31LR5Ik3ZVo2jxwOvhkNRC.jpg,"While traveling with his father, young Alec becomes fascinated by a mysterious Arabian stallion that is brought on board and stabled in the ship he is sailing on. When it tragically sinks both he and the horse survive only to be stranded on a deserted island. He befriends it, so when finally rescued both return to his home where they soon meet Henry Dailey, a once successful trainer. Together they begin training the horse to race against the fastest ones in the world."
6178,59573,33364.0,https://image.tmdb.org/t/p/w500/mekzNjmSO0aERjJ6EgY5938pvXR.jpg,"A blind, uneducated white girl is befriended by a black man, who becomes determined to help her escape her impoverished and abusive home life."
6180,100442,31598.0,https://image.tmdb.org/t/p/w500/q45dAIysDhTNiLrqAyhEhWwxxCj.jpg,"A young district attorney seeking to prove a case against a corrupt police detective encounters a former lover and her new protector, a crime boss who refuses to help him."
6182,57581,22233.0,https://image.tmdb.org/t/p/w500/eza4PZbDuLcQHEefdN9lQ4vzLw5.jpg,A housewife's sudden rise to fame as a soap spokesperson leads to chaos in her home life.
6183,53172,4952.0,https://image.tmdb.org/t/p/w500/ugvyj5nl9QmTYuaGUTefVYBDePE.jpg,"Playboy songwriter Brad Allen's succession of romances annoys his neighbor, interior designer Jan Morrow, who shares a telephone party line with him and hears all his breezy routines. After Jan unsuccessfully lodges a complaint against him, Brad sets about to seduce her in the guise of a sincere and upstanding Texas rancher. When mutual friend Jonathan discovers that his best friend is moving in on the girl he desires, however, sparks fly."
6184,74851,991.0,https://image.tmdb.org/t/p/w500/gwmPVphE5DMFFGXGMhfEFyxOOYj.jpg,"Thomas Jerome Newton is an alien who has come to Earth in search of water to save his home planet. Aided by lawyer Oliver Farnsworth, Thomas uses his knowledge of advanced technology to create profitable inventions. While developing a method to transport water, Thomas meets Mary-Lou, a quiet hotel clerk, and begins to fall in love with her. Just as he is ready to leave Earth, Thomas is intercepted by the U.S. government, and his entire plan is threatened."
6185,279331,4911.0,https://image.tmdb.org/t/p/w500/9RTiJx3oD1s3RAMtjSo7ThZmcxw.jpg,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics."
6186,279111,16072.0,https://image.tmdb.org/t/p/w500/tvRgz24ZuekCjeOROuN9MgVZLa5.jpg,"The film centers mostly around the personal and professional life of Thomas ""Stonewall"" Jackson, a brilliant if eccentric Confederate general, from the outbreak of the American Civil War until its halfway point."
6187,289992,11615.0,https://image.tmdb.org/t/p/w500/7tcAvE82JyxIi79cwQV5br90KVz.jpg,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.
6188,302886,11635.0,https://image.tmdb.org/t/p/w500/tAHQq0EsNlqkmNksPMX9NjTKnRX.jpg,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.
6195,324080,105024.0,https://image.tmdb.org/t/p/w500/iimqHbKjtFxObekC6bJwjDHtRZa.jpg,"Filmmaker Mark Moskowitz finally reads a critically acclaimed novel he bought back in 1972, and discovers that both the book and the author have long since vanished. STONE READER documents Moskowitz's quest to find out why. As he solves the mystery, the twists and turns of the journey reveal something more-the singular bond literature can create among strangers."
6197,278731,9613.0,https://image.tmdb.org/t/p/w500/zvm4WuYxTiGkRagRqHUey0meRQL.jpg,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood."
6198,103670,7015.0,https://image.tmdb.org/t/p/w500/9uKXBxdg9I3SCpimqQrshB3gW8Z.jpg,"An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle."
6201,91374,21867.0,https://image.tmdb.org/t/p/w500/h0N4lG6g2r77C4yGTuvOBHhGYXP.jpg,"The death of King Henry VIII throws his kingdom into chaos because of succession disputes. His weak son, Edward, is on his deathbed. Anxious to keep England true to the Reformation, a scheming minister John Dudley marries off his son, Guildford to Lady Jane Grey, whom he places on the throne after Edward dies. At first hostile to each other, Guildford and Jane fall in love, but they cannot withstand the course of power which will lead to their ultimate downfall."
6203,102303,6524.0,https://image.tmdb.org/t/p/w500/uRyxlMbGQwONnN2Ez9ECMPVHxok.jpg,A rich businessman makes a bet he can survive on the streets of a rough Los Angeles neighborhood for 30 days completely penniless. During his stay he discovers another side of life and falls in love with a homeless woman.
6204,107563,11244.0,https://image.tmdb.org/t/p/w500/yU4iGGvG51mHj8MOQICdw6ABXzQ.jpg,"One night Jefferson Reed gets hit in the chest by a souped-up chunk of meteor. So he can fly, but he's scared of heights. He can master the information in any book ... for about thirty seconds. Now his friends and family want him to protect their community from the dreaded Golden Lords."
6207,266971,21801.0,https://image.tmdb.org/t/p/w500/menXGjXgiEaawdOUlxWI1youK6Q.jpg,"A young man finds solace with a young woman, his mother, and a high-school football coach who recruits him to quarterback a six-man team."
6211,301978,14633.0,https://image.tmdb.org/t/p/w500/6qOJ6COcbJ3X8JmZI6A7VroGsn2.jpg,A visual social examination in the form of ten conversations between a driving woman and her various pick-ups and hitchhikers.
6212,305669,10678.0,https://image.tmdb.org/t/p/w500/jic0ULHTcqQQaCSIEw6SAhHhIPA.jpg,"Uptight lawyer Peter Sanderson wants to dive back into dating after his divorce and has a hard time meeting the right women. He tries online dating and lucks out when he starts chatting with a fellow lawyer. The two agree to meet in the flesh, but the woman he meets — an escaped African-American convict named Charlene — is not what he expected. Peter is freaked out, but Charlene tries to convinces him to take her case and prove her innocence. Along the way, she wreaks havoc on his middle-class life as he gets a lesson in learning to lighten up."
6213,314353,9567.0,https://image.tmdb.org/t/p/w500/fUnSSQukwTwBSdCbufEE36petLq.jpg,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician."
6214,290673,979.0,https://image.tmdb.org/t/p/w500/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished.
6215,298408,13819.0,https://image.tmdb.org/t/p/w500/z7knajZv3nxqN0o2Jq8kIOkpgu6.jpg,"When an uptight young man and his fiancée move into his libertine mother's house, the resulting clash of life attitudes shakes everyone up."
6216,161860,1591.0,https://image.tmdb.org/t/p/w500/2ED1GaTKhHielGYa1giBsxfoacp.jpg,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor."
6218,286499,455.0,https://image.tmdb.org/t/p/w500/2dzSBmFWWqt8NbnubJKIWU21Y86.jpg,"Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe."
6219,269347,10632.0,https://image.tmdb.org/t/p/w500/fOgvu7mewpHS7d1O10wcSKTEHRz.jpg,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallam. A former Special Operations instructor is approached and asked to apprehend Hallam—his former student—who has 'gone rogue' after suffering severe battle stress from his time in Kosovo."
6223,283003,12079.0,https://image.tmdb.org/t/p/w500/jiwNobUsd29ooowQyTeh0cvPBFL.jpg,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy."
6225,55047,36362.0,https://image.tmdb.org/t/p/w500/fp1Nx4FASTGldFuQyGXN0HF6Jgk.jpg,"Who is Jesus, and why does he impact all he meets? He is respected and reviled, emulated and accused, beloved, betrayed, and finally crucified. Yet that terrible fate would not be the end of the story."
6227,50659,18535.0,https://image.tmdb.org/t/p/w500/o4gUNoyTy3uh2qaHMK0InqvuF8o.jpg,"Deke Rivers is a delivery man who is discovered by publicist Glenda Markle and country-western musician Tex Warner who want to promote the talented newcomer to fame and fortune, giving him every break he deserves. Romantic complications arise as Susan, another singer in the group, offers him devoted admiration as Glenda leads him on with promises of a golden future."
6228,35417,23159.0,https://image.tmdb.org/t/p/w500/naMSxieb5cD1bGCu0rZ7zLJ6mtA.jpg,"Hilarity ensues when a falsely accused fugitive from justice hides at the house of his childhood friend, which she has recently rented to a high-principled law teacher."
6229,67893,27236.0,https://image.tmdb.org/t/p/w500/vT1rMt25pys3TFsAAXxeEKVHtql.jpg,"A driver and a mechanic travel around the United States hopping from drag strip to drag strip in a 1955 Chevy Bel-Air coupe. They race for money, betting with their competitors. The pair gains a young and talkative female stowaway. Along the way they unintentionally attract a well-to-do drifter driving a new Pontiac GTO. This older man, looking for attention, antagonizes their efforts."
6230,69765,42459.0,https://image.tmdb.org/t/p/w500/ib6Z7e35bbalQVfG8QHFx33pQ05.jpg,"The story of a New York pro baseball team and two of its players. Henry Wiggen is the star pitcher and Bruce Pearson is the normal, everyday catcher who is far from the star player on the team and friend to all of his teammates. During the off-season, Bruce learns that he is terminally ill, and Henry, his only true friend, is determined to be the one person there for him during his last season with the club. Throughout the course of the season, Henry and his teammates attempt to deal with Bruce's impending illness, all the while attempting to make his last year a memorable one."
6231,47873,43261.0,https://image.tmdb.org/t/p/w500/pbxZjnYn2hcwHb4Vr20wu0k2HYa.jpg,"Young Benny Goodman is taught clarinet by a music professor. He is advised to play whichever kind of music he likes best, but to make a living, Benny begins by joining the Ben Pollack traveling band."
6232,60182,15347.0,https://image.tmdb.org/t/p/w500/xI5BkObQm7UtYEFTw7ZmiDGF7gT.jpg,"At a national park in Kenya, English game warden George Adamson and his wife, Joy, care for three orphaned lion cubs. After the two larger lions are shipped off to a zoo in the Netherlands, the smallest of the three, Elsa, stays with the couple. When Elsa is blamed for causing an elephant stampede in the nearby village, head warden John Kendall demands the young lion either be trained to survive in the wilds of the Serengeti or be sent to a zoo."
6233,106466,44968.0,https://image.tmdb.org/t/p/w500/vCfWVoIpBhNCqz6F0Mic3OEUJe0.jpg,A rich millionaire hires a sophisticated journalist to bring his somewhat dim-witted girlfriend up to the level of his peers. He fears that the showgirl's lack of etiquette may damage his own social reputation and tries to change her — but fails to realise that her enhanced eloquence will empower her to voice her own strong opinions.
6234,75995,37258.0,https://image.tmdb.org/t/p/w500/qLwbIw7yRRydWrSNeVEpqzk5gm9.jpg,"A psychiatrist, Martin Dysart, investigates the savage blinding of six horses with a metal spike in a stable in Hampshire, England. The atrocity was committed by an unassuming seventeen-year-old stable boy named Alan Strang, the only son of an opinionated but inwardly-timid father and a genteel, religious mother. As Dysart exposes the truths behind the boy's demons, he finds himself face-to-face with his own."
6235,99776,8996.0,https://image.tmdb.org/t/p/w500/hkh3GzBHquwB5nkdEeQUbFSo5Ju.jpg,A Jewish boy separated from his family in the early days of WWII poses as a German orphan and is taken into the heart of the Nazi world as a 'war hero' and eventually becomes a Hitler Youth.
6237,47030,17729.0,https://image.tmdb.org/t/p/w500/eEuwIMj7jKYaUt0ZG6aVpYxlkrC.jpg,"A vibrant tribute to one of America's legendary bandleaders, charting Glenn Miller's rise from obscurity and poverty to fame and wealth in the early 1940s."
6238,99699,12157.0,https://image.tmdb.org/t/p/w500/9UweLsv3pCORu25Uq72m2IBkKaK.jpg,"Urban horticulturalist Brontë Mitchell has her eye on a gorgeous apartment, but the building's board will rent it only to a married couple. Georges Fauré, a waiter from France whose visa is expiring, needs to marry an American woman to stay in the country. Their marriage of convenience turns into a burden when they must live together to allay the suspicions of the immigration service, as the polar opposites grate on each other's nerves."
6239,52948,11571.0,https://image.tmdb.org/t/p/w500/nWn9MRFkC1M13hVf17mT0BfYKbg.jpg,An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.
6240,102593,71142.0,https://image.tmdb.org/t/p/w500/iGhP7xi3Dm7dDgg7JbnQvTPBgYw.jpg,"When his partner is killed in the line of duty, Artie Lewis becomes the legal guardian of his three orphaned girls. But during his investigation of the case, Lewis finds his life – and that of his newfound family – on the line. That's when the guilty crime-lord comes face to face with one man's rage, one man's fury, one man's justice."
6242,178868,2671.0,https://image.tmdb.org/t/p/w500/1YINof6kN5yRdePEbcU5360ejoq.jpg,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger."
6243,218553,9669.0,https://image.tmdb.org/t/p/w500/HREqYQWkGnH2viRQEXupCSX7ID.jpg,"While investigating the horrifying death of her boyfriend, Mai Takano learns about a videotape haunted by the spirit of a disturbing girl named Sadako, which kills anyone who watches it exactly one week later. When her boyfriend’s son, Yoichi, starts to develop the same psychic abilities as Sadako, Takano must find a way to keep the boy and herself from becoming the next victims."
6244,96028,45129.0,https://image.tmdb.org/t/p/w500/eECutr4lseF2dDI7Okfq0CYAhWZ.jpg,"After destroying his older brother's motorbike in retaliation for his constant bullying, 11-year-old Krishna is sent to a traveling circus to earn money to pay for the bike's repairs, but soon winds up in the streets of Bombay's poorest slums. There, he befriends the drug dealer Chillum and young prostitute Sola Saal, while trying to make enough money at a neighborhood tea stall to repay his debt to his family."
6245,65054,42618.0,https://image.tmdb.org/t/p/w500/brwDwtckSCp2t4Hz3JU3vwCv83h.jpg,"Taxi dancer Charity continues to have faith in the human race despite apparently endless disappointments at its hands, and hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it."
6247,66579,66027.0,https://image.tmdb.org/t/p/w500/goVfBCwmH8n26wzOMtfXdZLJQBn.jpg,"Growing up in the sheltered confines of a 1920s English coal-mining community, free-spirited sisters Gudrun and Ursula explore erotic love with a wealthy playboy and a philosophical educator, with cataclysmic results for all four."
6249,285462,9557.0,https://image.tmdb.org/t/p/w500/xHFJt9nEfVIUItBfKZr7qhbgveL.jpg,"Two guys whose love lives are a wreck look forward to finding ladies on the high seas. Unfortunately, they've mistakenly been booked on a gay cruise."
6250,285531,6171.0,https://image.tmdb.org/t/p/w500/lLhvwLNU4pLgvaNREVFaQ4n3lCf.jpg,"Four boyhood pals perform a heroic act and are changed by the powers they gain in return. Years later, on a hunting trip in the Maine woods, they're overtaken by a vicious blizzard that harbors an ominous presence. Challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them."
